Date,COUR,DSY.PA,COGN3.SA,UDMY,STRA,215200.KQ,UTI,APEI,601928.SS,ACAD.ST,BFAM,QSG,600757.SS,300654.SZ,AFYA,000526.SZ,003032.SZ,CAP.PA,300359.SZ,LRN,PSON.L,601858.SS,300338.SZ,RM.L,LINC,NAVNETEDUL.NS,LOPE,4323.T,OMG.L,ATGE,LAUR,YDUQ3.SA,Sum
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-31,0.0,0.0067735907682926495,0.13547181536585298,0.0,0.046714419605532055,0.0067735907682926495,0.046714419605532055,0.13547181536585298,0.0067735907682926495,0.13547181536585298,0.03028651526243557,0.0,0.0067735907682926495,0.0067735907682926495,0.046714419605532055,0.0067735907682926495,0.0,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.03028651526243557,0.0067735907682926495,0.9999999999999997
2020-06-30,0.0,0.0067735907682926495,0.13547181536585298,0.0,0.046714419605532055,0.0067735907682926495,0.046714419605532055,0.13547181536585298,0.0067735907682926495,0.13547181536585298,0.03028651526243557,0.0,0.0067735907682926495,0.0067735907682926495,0.046714419605532055,0.0067735907682926495,0.0,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.03028651526243557,0.0067735907682926495,0.9999999999999997
2020-07-31,0.0,0.0067735907682926495,0.13547181536585298,0.0,0.046714419605532055,0.0067735907682926495,0.046714419605532055,0.13547181536585298,0.0067735907682926495,0.13547181536585298,0.03028651526243557,0.0,0.0067735907682926495,0.0067735907682926495,0.046714419605532055,0.0067735907682926495,0.0,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.03028651526243557,0.0067735907682926495,0.9999999999999997
2020-08-31,0.0,0.0067735907682926495,0.13547181536585298,0.0,0.046714419605532055,0.0067735907682926495,0.046714419605532055,0.13547181536585298,0.0067735907682926495,0.13547181536585298,0.03028651526243557,0.0,0.0067735907682926495,0.0067735907682926495,0.046714419605532055,0.0067735907682926495,0.0,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.03028651526243557,0.0067735907682926495,0.9999999999999997
2020-09-30,0.0,0.0067735907682926495,0.13547181536585298,0.0,0.046714419605532055,0.0067735907682926495,0.046714419605532055,0.13547181536585298,0.0067735907682926495,0.13547181536585298,0.03028651526243557,0.0,0.0067735907682926495,0.0067735907682926495,0.046714419605532055,0.0067735907682926495,0.0,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.03028651526243557,0.0067735907682926495,0.9999999999999997
2020-10-31,0.0,0.0067735907682926495,0.13547181536585298,0.0,0.046714419605532055,0.0067735907682926495,0.046714419605532055,0.13547181536585298,0.0067735907682926495,0.13547181536585298,0.03028651526243557,0.0,0.0067735907682926495,0.0067735907682926495,0.046714419605532055,0.0067735907682926495,0.0,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.03028651526243557,0.0067735907682926495,0.9999999999999997
2020-11-30,0.0,0.0067735907682926495,0.13547181536585298,0.0,0.046714419605532055,0.0067735907682926495,0.046714419605532055,0.13547181536585298,0.0067735907682926495,0.13547181536585298,0.03028651526243557,0.0,0.0067735907682926495,0.0067735907682926495,0.046714419605532055,0.0067735907682926495,0.0,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.03028651526243557,0.0067735907682926495,0.9999999999999997
2020-12-31,0.0,0.0067735907682926495,0.13547181536585298,0.0,0.046714419605532055,0.0067735907682926495,0.046714419605532055,0.13547181536585298,0.0067735907682926495,0.13547181536585298,0.03028651526243557,0.0,0.0067735907682926495,0.0067735907682926495,0.046714419605532055,0.0067735907682926495,0.0,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.03028651526243557,0.0067735907682926495,0.9999999999999997
2021-01-31,0.0,0.0067735907682926495,0.13547181536585298,0.0,0.046714419605532055,0.0067735907682926495,0.046714419605532055,0.13547181536585298,0.0067735907682926495,0.13547181536585298,0.03028651526243557,0.0,0.0067735907682926495,0.0067735907682926495,0.046714419605532055,0.0067735907682926495,0.0,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.13547181536585298,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.0067735907682926495,0.03028651526243557,0.0067735907682926495,0.9999999999999997
2021-02-28,0.0,0.00672801792816552,0.13456035856331042,0.0,0.04640012415292219,0.00672801792816552,0.04640012415292219,0.13456035856331042,0.00672801792816552,0.13456035856331042,0.030082747044768248,0.0,0.00672801792816552,0.00672801792816552,0.04640012415292219,0.00672801792816552,0.00672801792816552,0.00672801792816552,0.00672801792816552,0.00672801792816552,0.13456035856331042,0.00672801792816552,0.00672801792816552,0.00672801792816552,0.00672801792816552,0.13456035856331042,0.00672801792816552,0.00672801792816552,0.00672801792816552,0.00672801792816552,0.030082747044768248,0.00672801792816552,1.0000000000000007
2021-03-31,0.0,0.00672801792816552,0.13456035856331042,0.0,0.04640012415292219,0.00672801792816552,0.04640012415292219,0.13456035856331042,0.00672801792816552,0.13456035856331042,0.030082747044768248,0.0,0.00672801792816552,0.00672801792816552,0.04640012415292219,0.00672801792816552,0.00672801792816552,0.00672801792816552,0.00672801792816552,0.00672801792816552,0.13456035856331042,0.00672801792816552,0.00672801792816552,0.00672801792816552,0.00672801792816552,0.13456035856331042,0.00672801792816552,0.00672801792816552,0.00672801792816552,0.00672801792816552,0.030082747044768248,0.00672801792816552,1.0000000000000007
2021-04-30,0.1186013221312471,0.005930066106562356,0.1186013221312471,0.0,0.0408970080813316,0.005930066106562356,0.0408970080813316,0.1186013221312471,0.005930066106562356,0.1186013221312471,0.026514893471918866,0.0,0.005930066106562356,0.005930066106562356,0.0408970080813316,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.1186013221312471,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.1186013221312471,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.026514893471918866,0.005930066106562356,0.9999999999999993
2021-05-31,0.1186013221312471,0.005930066106562356,0.1186013221312471,0.0,0.0408970080813316,0.005930066106562356,0.0408970080813316,0.1186013221312471,0.005930066106562356,0.1186013221312471,0.026514893471918866,0.0,0.005930066106562356,0.005930066106562356,0.0408970080813316,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.1186013221312471,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.1186013221312471,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.026514893471918866,0.005930066106562356,0.9999999999999993
2021-06-30,0.1186013221312471,0.005930066106562356,0.1186013221312471,0.0,0.0408970080813316,0.005930066106562356,0.0408970080813316,0.1186013221312471,0.005930066106562356,0.1186013221312471,0.026514893471918866,0.0,0.005930066106562356,0.005930066106562356,0.0408970080813316,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.1186013221312471,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.1186013221312471,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.026514893471918866,0.005930066106562356,0.9999999999999993
2021-07-31,0.1186013221312471,0.005930066106562356,0.1186013221312471,0.0,0.0408970080813316,0.005930066106562356,0.0408970080813316,0.1186013221312471,0.005930066106562356,0.1186013221312471,0.026514893471918866,0.0,0.005930066106562356,0.005930066106562356,0.0408970080813316,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.1186013221312471,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.1186013221312471,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.026514893471918866,0.005930066106562356,0.9999999999999993
2021-08-31,0.1186013221312471,0.005930066106562356,0.1186013221312471,0.0,0.0408970080813316,0.005930066106562356,0.0408970080813316,0.1186013221312471,0.005930066106562356,0.1186013221312471,0.026514893471918866,0.0,0.005930066106562356,0.005930066106562356,0.0408970080813316,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.1186013221312471,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.1186013221312471,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.026514893471918866,0.005930066106562356,0.9999999999999993
2021-09-30,0.1186013221312471,0.005930066106562356,0.1186013221312471,0.0,0.0408970080813316,0.005930066106562356,0.0408970080813316,0.1186013221312471,0.005930066106562356,0.1186013221312471,0.026514893471918866,0.0,0.005930066106562356,0.005930066106562356,0.0408970080813316,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.1186013221312471,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.1186013221312471,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.026514893471918866,0.005930066106562356,0.9999999999999993
2021-10-31,0.1186013221312471,0.005930066106562356,0.1186013221312471,0.0,0.0408970080813316,0.005930066106562356,0.0408970080813316,0.1186013221312471,0.005930066106562356,0.1186013221312471,0.026514893471918866,0.0,0.005930066106562356,0.005930066106562356,0.0408970080813316,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.1186013221312471,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.1186013221312471,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.005930066106562356,0.026514893471918866,0.005930066106562356,0.9999999999999993
2021-11-30,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.03984063781384422,0.005776892419461596,0.03984063781384422,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.0,0.005776892419461596,0.005776892419461596,0.03984063781384422,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.0258300134177685,0.005776892419461596,0.9999999999999991
2021-12-31,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.03984063781384422,0.005776892419461596,0.03984063781384422,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.0,0.005776892419461596,0.005776892419461596,0.03984063781384422,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.0258300134177685,0.005776892419461596,0.9999999999999991
2022-01-31,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.03984063781384422,0.005776892419461596,0.03984063781384422,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.0,0.005776892419461596,0.005776892419461596,0.03984063781384422,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.0258300134177685,0.005776892419461596,0.9999999999999991
2022-02-28,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.03984063781384422,0.005776892419461596,0.03984063781384422,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.0,0.005776892419461596,0.005776892419461596,0.03984063781384422,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.0258300134177685,0.005776892419461596,0.9999999999999991
2022-03-31,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.03984063781384422,0.005776892419461596,0.03984063781384422,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.0,0.005776892419461596,0.005776892419461596,0.03984063781384422,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.0258300134177685,0.005776892419461596,0.9999999999999991
2022-04-30,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.03984063781384422,0.005776892419461596,0.03984063781384422,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.0,0.005776892419461596,0.005776892419461596,0.03984063781384422,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.0258300134177685,0.005776892419461596,0.9999999999999991
2022-05-31,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.03984063781384422,0.005776892419461596,0.03984063781384422,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.0,0.005776892419461596,0.005776892419461596,0.03984063781384422,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.0258300134177685,0.005776892419461596,0.9999999999999991
2022-06-30,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.03984063781384422,0.005776892419461596,0.03984063781384422,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.0,0.005776892419461596,0.005776892419461596,0.03984063781384422,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.0258300134177685,0.005776892419461596,0.9999999999999991
2022-07-31,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.03984063781384422,0.005776892419461596,0.03984063781384422,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.0,0.005776892419461596,0.005776892419461596,0.03984063781384422,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.0258300134177685,0.005776892419461596,0.9999999999999991
2022-08-31,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.03984063781384422,0.005776892419461596,0.03984063781384422,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.0,0.005776892419461596,0.005776892419461596,0.03984063781384422,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.0258300134177685,0.005776892419461596,0.9999999999999991
2022-09-30,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.03984063781384422,0.005776892419461596,0.03984063781384422,0.11553784838923191,0.005776892419461596,0.11553784838923191,0.0258300134177685,0.0,0.005776892419461596,0.005776892419461596,0.03984063781384422,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.11553784838923191,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.005776892419461596,0.0258300134177685,0.005776892419461596,0.9999999999999991
